165.0044625,79.92883756
39.30338852,0.339477072
99.04015467,475.9030865
125.7477184,71.4114198
90.54991176,71.35473348
29.24674743,34.01695692
98.32288002,527.8716162
71.6027445,21.56054323
589.5623354,85.43599324
824.2772292,97.61865082
18.63718498,47.17093709
72.05885885,38.55616476
56.30180123,53.2087315
439.9620542,94.42202051
55.24998688,53.61178334
89.9782684,41.74709814
734.8299058,97.234877
79.5867826,64.39535404
608.9844459,75.12739643
141.9623504,70.26578082
95.06520978,226.9917332
98.88412056,31.02379205
188.8980498,78.24168667
67.9162134,79.58389422
93.58489677,238.3979335
94.5193623,99.94906696
442.3190931,92.6690772
67.12261035,7.323855856
206.3701559,33.68301106
295.8178732,72.55741439
42.45985266,10.65030838
36.56245863,4.757858214
77.04284088,21.29976121
87.50053969,3.609088409
100.2675937,516.4904851
87.15364869,51.8135521
51.9130622,9.733744484
89.42184064,63.88416284
75.87420185,52.56611836
84.30124727,13.66191636
8.206344586,23.71566027
4.700987725,46.03845321
32.96741851,1.801334094
62.840881,1.234436772
59.47141706,40.41131493
83.35911383,88.52510618
264.9125617,83.81915726
65.39159816,17.69876685
89.52194223,12.7658608
65.44965385,31.60306334
20.61001759,46.40902218
37.99024889,60.41577156
64.67328269,1.248549288
30.94105366,43.62194263
32.87991131,0.384941837
26.8967381,44.11124391
38.5612911,31.50059001
128.1060152,38.6779817
96.8281287,337.1531459
64.95207182,24.45247601
93.66324954,106.7200228
18.06858306,35.40598152
61.22639366,31.30846064
97.35918335,94.58485462
79.63430904,19.18615116
97.78272105,537.9141192
12.30983872,13.06824273
53.62013341,42.89712094
84.18535571,4.751516507
83.55585382,5.846772016
45.5991663,52.17786245
56.45423849,40.58015789
14.43496679,66.24566542
46.71832969,10.37769735
88.68947479,47.92829406
66.95216911,20.87189911
199.7419942,82.2608696
73.29905339,32.6599586
4.210707075,15.29156498
30.73763931,8.525623593
319.8487794,67.51116948
59.02953579,12.40407376
102.4800339,30.38614625
26.09602999,12.82616368
60.99926281,37.86302629
94.80556507,362.9381989
72.70305746,33.42353944
14.84174755,2.331338138
55.26746112,162.2802027
58.87273412,2.538608533
86.17129822,99.7704866
16.37300688,25.90167986
63.18687072,18.71108578
79.0785494,93.66351924
13.41309647,41.69524393
64.96080813,11.73247983
94.82174243,98.79414261
47.97500297,25.71587748
55.75472609,68.13778693
40.85834394,33.9604079
66.12837605,58.72015619
103.0226749,35.26747942
99.32029928,217.4569668
27.16400056,20.94481833
61.44981832,206.8492036
46.31156658,24.20376844
157.1984661,55.87779599
86.54274089,16.05171284
48.21751858,22.86750989
7.793674663,14.38288286
5.44981414,28.64881211
65.61824887,86.65744942
94.03395802,12.81103495
94.73300123,31.46963084
160.9832559,61.82669038
7.776938998,9.904675956
85.656956,433.1370078
173.9191403,56.79636714
65.20377648,29.65520342
58.06910002,50.76601338
0.736971343,48.48938785
47.87418336,8.882267839
44.59679212,31.96079194
22.18300109,1.505194613
40.80948273,1.931647462
5.787387488,14.66925197
93.42103415,52.79259874
65.11204218,19.22662036
97.18978674,62.55531383
24.13431884,21.48819104
87.73648414,6.635749823
67.22548885,67.78001685
23.7087306,23.82985142
73.31800577,6.3304754
416.4273747,79.15856594
45.19718012,4.191401026
187.2130023,83.424002
24.94063203,9.032964069
24.80560268,22.78400453
91.99990227,30.25941782
33.95727315,37.40200914
42.79116193,16.61150567
74.33207308,30.32554013
127.5269497,53.80038139
119.3905193,56.2577161
84.30659731,23.05641282
30.47782849,9.126637812
32.21395898,22.82051354
10.83221977,38.94673513
29.82747205,32.4491154
43.39212051,1.149039975
77.41446615,21.64566487
64.35181813,3.634264231
86.76800606,11.51216358
1.720008865,27.98334477
23.54100403,57.53133561
89.48702611,53.09092694
125.300787,88.44324373
36.93314196,11.01688659
55.72509725,25.17738062
32.02295779,33.71321738
58.35719147,49.88341019
78.43598228,17.67279459
86.98317414,33.0345458
212.5532743,56.3762855
74.87640981,33.65384783
6.213396946,22.82025178
60.91205911,12.77989036
38.88703777,6.593531052
49.18185518,38.75247664
38.52746604,7.778346813
95.06618151,29.82245076
36.98505449,35.63182835
88.01165095,30.70868733
67.39768797,52.97195771
55.49611759,9.26896032
81.03861664,13.81752918
109.5286632,58.71713169
324.032172,79.61085058
77.75864459,9.22199798
56.55671679,5.102722919
63.87978249,54.27297007
94.84551351,16.15084947
30.44223227,25.99404014
61.49157167,12.81495039
14.82372395,26.50230924
106.1699731,65.38152971
67.30140461,5.842783853
8.944548621,8.468140772
180.4516675,71.55198109
38.6975801,36.56768863
77.69746404,8.040166768
82.06425049,46.50699948
82.26785123,33.89698509
41.40991454,39.30955022
68.89763871,18.53055025
5.635499583,8.957059614
25.91697881,31.40017544
146.314968,55.48808569
88.2444071,7.452890453
18.98573852,2.261649777
319455717.5,64.72809642
55.08860536,23.03519776
56.993529,15.31861251
99.90755798,518.4350145
56.47075368,29.03671521
100.290654,438.3993222
98.07639867,527.2085165
99.72364357,408.4984606
253.0185203,79.36259197
40.26412135,30.95562665
96.6885447,187.9625523
95.54739207,336.5593912
99.90042923,442.5162336
5.87099051,8.380310642
100.3155922,422.4343947
28.36012403,15.11919907
97.48116524,275.6067738
108.8760067,13.73601481
103.5432587,94.49995453
87.26193644,36.54533519
81.06146652,32.36082353
97.95925733,562.9641644
68.40041301,83.46133608
435.2235964,95.45389965
91.61924218,368.5649061
98.91068952,387.7929293
25.7403769,7.937522413
90.16392161,88.40045299
45.10742168,86.5812267
99.23109396,553.9654913
25.70674096,32.31252951
